loss,mae,mse,val_loss,val_mae,val_mse,learning_rate
0.005749523174017668,0.016963189467787743,0.0018670293502509594,0.004197402391582727,0.009550224989652634,0.000337241857778281,0.0005000000237487257
0.006205393001437187,0.018299385905265808,0.0023534735664725304,0.004300691653043032,0.010811802931129932,0.00042186438804492354,0.0005000000237487257
0.005847464315593243,0.018339959904551506,0.0020049968734383583,0.0043233707547187805,0.01134474016726017,0.0005036371876485646,0.0005000000237487257
0.006144676357507706,0.019626272842288017,0.002327368827536702,0.004152744077146053,0.00959418248385191,0.00035214718081988394,0.0005000000237487257
0.005941400304436684,0.018128814175724983,0.0021496310364454985,0.004178314004093409,0.009902088902890682,0.00040882788016460836,0.0005000000237487257
0.006144168321043253,0.018724551424384117,0.002420642878860235,0.00433005578815937,0.012535536661744118,0.0006525506032630801,0.0005000000237487257
0.005066771525889635,0.016045760363340378,0.001441079773940146,0.004023026674985886,0.010503721423447132,0.00045499441330321133,0.0005000000237487257
0.004566537216305733,0.015513933263719082,0.0010687361937016249,0.0039009805768728256,0.011013793759047985,0.0004752282111439854,0.0005000000237487257
0.004623841494321823,0.01569858379662037,0.0012512393295764923,0.003714638063684106,0.009664967656135559,0.00040043771150521934,0.0005000000237487257
0.004588274285197258,0.015762923285365105,0.0012987864902243018,0.0035503513645380735,0.008111085742712021,0.0003011061926372349,0.0005000000237487257
0.005566270090639591,0.019438568502664566,0.0022945485543459654,0.003762161359190941,0.010289856232702732,0.0004106945125386119,0.0005000000237487257
0.004410893190652132,0.015356815420091152,0.0010862587951123714,0.0036631575785577297,0.009120366536080837,0.0003836306859739125,0.0005000000237487257
0.004966621287167072,0.016637593507766724,0.0016826478531584144,0.004015544895082712,0.012353864498436451,0.000702394696418196,0.0005000000237487257
0.004641512408852577,0.015872454270720482,0.0013622745173051953,0.0037194001488387585,0.010325975716114044,0.0004673828952945769,0.0005000000237487257
0.0045334710739552975,0.016211088746786118,0.001248336280696094,0.0037630104925483465,0.011183882132172585,0.0005043103010393679,0.0005000000237487257
0.004353371914476156,0.01434398628771305,0.0011328788241371512,0.003655830631032586,0.010964551009237766,0.0004880485648754984,0.0005000000237487257
0.004189447034150362,0.01490779034793377,0.0010636127553880215,0.003759480081498623,0.012742488645017147,0.0006709971930831671,0.0005000000237487257
0.00508797587826848,0.01701212488114834,0.001982447225600481,0.0037315296940505505,0.011517491191625595,0.0006057342397980392,0.0005000000237487257
0.004958056379109621,0.016719035804271698,0.0018187748501077294,0.003583074314519763,0.01116784568876028,0.0004621258412953466,0.0005000000237487257
0.004518094472587109,0.016394786536693573,0.0014380014035850763,0.003746642265468836,0.013326948508620262,0.0007159687811508775,0.0005000000237487257
0.00430738739669323,0.015686918050050735,0.0013267988106235862,0.003592041088268161,0.011246993206441402,0.0006510692765004933,0.0005000000237487257
0.0042142802849411964,0.015125319361686707,0.0012584923533722758,0.003439415479078889,0.01060076430439949,0.0004892475553788245,0.0005000000237487257
0.004685571882873774,0.018285349011421204,0.0017299809260293841,0.003552938112989068,0.011620916426181793,0.0006131886038929224,0.0005000000237487257
0.004588751122355461,0.016487833112478256,0.0015762853436172009,0.0032293826807290316,0.005970056634396315,0.0001768802321748808,0.0005000000237487257
0.004514698404818773,0.015994450077414513,0.0013813835103064775,0.003782752202823758,0.011695777997374535,0.0006189416162669659,0.0005000000237487257
0.004195316694676876,0.014621458016335964,0.0010523740202188492,0.0035448488779366016,0.010290191508829594,0.0004448920371942222,0.0005000000237487257
0.005143988411873579,0.015523353591561317,0.002088537672534585,0.0036106957122683525,0.011841624975204468,0.0005770984571427107,0.0005000000237487257
0.004456594120711088,0.015037250705063343,0.0014407093403860927,0.003394648665562272,0.00996868684887886,0.0004039052000734955,0.0002500000118743628
0.004110990557819605,0.01439158245921135,0.0011302696075290442,0.0032972143962979317,0.008968658745288849,0.00033870909828692675,0.0002500000118743628
0.00506752310320735,0.016079246997833252,0.002123858779668808,0.0033160927705466747,0.009383338503539562,0.00036277752951718867,0.0002500000118743628
0.00406096363440156,0.01442225743085146,0.0011194837279617786,0.0034237883519381285,0.011028590612113476,0.0004979433724656701,0.0002500000118743628
0.003641079878434539,0.01256858091801405,0.0007417047745548189,0.003231886075809598,0.009366721846163273,0.00036276213359087706,0.0002500000118743628
0.0038541676476597786,0.013557670637965202,0.001006828504614532,0.003186394227668643,0.009508985094726086,0.0003555579169187695,0.0002500000118743628
0.0037004509940743446,0.01338938158005476,0.0008941745036281645,0.0031752099748700857,0.009970420971512794,0.00039514939999207854,0.0002500000118743628
0.004055302124470472,0.014655065722763538,0.001294155023060739,0.003102818038314581,0.009356478229165077,0.000360624777385965,0.0002500000118743628
0.0036845076829195023,0.012971888296306133,0.0009568675886839628,0.0030651905108243227,0.008890951052308083,0.00035924368421547115,0.0002500000118743628
0.0036642111372202635,0.013795077800750732,0.0009831669740378857,0.002937300829216838,0.00848692748695612,0.00027865427546203136,0.0002500000118743628
0.003652550047263503,0.013005053624510765,0.0010147362481802702,0.0029723630286753178,0.009839433245360851,0.0003533457638695836,0.0002500000118743628
0.0034423703327775,0.013477961532771587,0.0008431568858213723,0.0028462910559028387,0.008520673960447311,0.00026996410451829433,0.0002500000118743628
0.0033581149764358997,0.012686030007898808,0.0008078361279331148,0.002796328626573086,0.007879069074988365,0.000276395381661132,0.0002500000118743628
0.003118631662800908,0.01131812296807766,0.0006239344947971404,0.002689999295398593,0.007107010576874018,0.0002201614697696641,0.0002500000118743628
0.003994264639914036,0.013992623426020145,0.0015427719336003065,0.0026512250769883394,0.007624591700732708,0.00021127317450009286,0.0002500000118743628
0.003977229353040457,0.014808175154030323,0.0015374135691672564,0.002791470382362604,0.0093442527577281,0.0003425309550948441,0.0002500000118743628
0.003339277347549796,0.012244033627212048,0.0009051267406903207,0.0026905881240963936,0.00826970487833023,0.0002753494190983474,0.0002500000118743628
0.0031028767116367817,0.01258116401731968,0.0007103322423063219,0.002574083860963583,0.007144461385905743,0.000208793135243468,0.0002500000118743628
0.004000868182629347,0.015544518828392029,0.0016301734140142798,0.0026426659896969795,0.008336439728736877,0.00026467881980352104,0.0002500000118743628
0.0032104849815368652,0.012237433344125748,0.0008303273352794349,0.00266325194388628,0.008370130322873592,0.0002861466200556606,0.0002500000118743628
0.003075348911806941,0.012567494995892048,0.0007182091358117759,0.002551368670538068,0.007402654737234116,0.0002175462868763134,0.0002500000118743628
0.0032361720222979784,0.012131765484809875,0.0009196103201247752,0.0024498761631548405,0.005761576816439629,0.00015572972188238055,0.0002500000118743628
0.0032998763490468264,0.012888286262750626,0.0010210539912804961,0.0024741182569414377,0.007607634644955397,0.000211502963793464,0.0002500000118743628
0.0028508403338491917,0.011150524951517582,0.0006084266351535916,0.002492736792191863,0.00829014927148819,0.0002748435945250094,0.0002500000118743628
0.003489876864477992,0.014818089082837105,0.0012897561537101865,0.002377711934968829,0.007384035736322403,0.0001944755931617692,0.0002500000118743628
0.0027829031459987164,0.011334167793393135,0.0006159083568491042,0.0023945122957229614,0.007626165635883808,0.0002473511849530041,0.0002500000118743628
0.002667441964149475,0.01049751415848732,0.0005345714162103832,0.002368656452745199,0.007955174893140793,0.0002584151516202837,0.0002500000118743628
0.0026845780666917562,0.011319753713905811,0.0005967286415398121,0.0022717155516147614,0.007176636252552271,0.0002066928573185578,0.0002500000118743628
0.002868421608582139,0.012726604007184505,0.0008180398144759238,0.0022463758941739798,0.007019617594778538,0.00020960015535820276,0.0002500000118743628
0.002865135669708252,0.012214570306241512,0.0008250416140072048,0.0022738606203347445,0.007254187949001789,0.00024174898862838745,0.0002500000118743628
0.002791798207908869,0.011951716616749763,0.0007720694411545992,0.0021982411853969097,0.006577706430107355,0.00019162925309501588,0.0002500000118743628
0.002587877679616213,0.01144122239202261,0.0006005822215229273,0.002209529047831893,0.007609636057168245,0.0002462224802002311,0.0002500000118743628
0.0026821109931916,0.011895724572241306,0.0007386780343949795,0.002112467074766755,0.0061665247194468975,0.00018847173487301916,0.0002500000118743628
0.002839385997503996,0.013340848498046398,0.0008944823057390749,0.00218401150777936,0.007926984690129757,0.00024482820299454033,0.0002500000118743628
0.002637844765558839,0.011762087233364582,0.0007126220152713358,0.0022288623731583357,0.00856619980186224,0.0003173492441419512,0.0002500000118743628
0.0028004224877804518,0.012268953025341034,0.0008781815995462239,0.0022049942053854465,0.00827409140765667,0.0002799856010824442,0.0002500000118743628
0.00298352912068367,0.013095343485474586,0.001065633143298328,0.002155988710001111,0.007623916957527399,0.00024685924290679395,0.0002500000118743628
0.002921134466305375,0.013244188390672207,0.001019652234390378,0.002244445960968733,0.009054838679730892,0.0003519933670759201,0.0001250000059371814
0.002440531738102436,0.011148766614496708,0.0005563604063354433,0.002266050549224019,0.009620508179068565,0.0003926292120013386,0.0001250000059371814
0.0025927764363586903,0.011922628618776798,0.0007245077285915613,0.0021174936555325985,0.007525098975747824,0.000252940139034763,0.0001250000059371814
0.0028280350379645824,0.011751343496143818,0.0009714472689665854,0.002120313234627247,0.0077987355180084705,0.0002674175484571606,0.0001250000059371814
0.0025989743880927563,0.011790338903665543,0.0007545847911387682,0.002102071652188897,0.007813713513314724,0.0002687937521841377,0.0001250000059371814
0.002481704344972968,0.011324677616357803,0.0006541608017869294,0.0020752372220158577,0.007621617987751961,0.0002570071956142783,0.0001250000059371814
0.002871163422241807,0.01195349358022213,0.001053167274221778,0.002050825161859393,0.007357516326010227,0.0002414398331893608,0.0001250000059371814
0.002485190751031041,0.011235137470066547,0.0006862784503027797,0.002033769153058529,0.007220218889415264,0.00024403158749919385,0.0001250000059371814
0.0024222421925514936,0.010834192857146263,0.0006400241982191801,0.002009117743000388,0.006869714241474867,0.0002337227633688599,0.0001250000059371814
0.0024221704807132483,0.01133572869002819,0.0006537906592711806,0.002030131407082081,0.007988187484443188,0.0002729945699684322,0.0001250000059371814
0.0022922554053366184,0.010204756632447243,0.0005444128182716668,0.001938786474056542,0.0068841599859297276,0.00020224037871230394,0.0001250000059371814
0.0025465311482548714,0.01196686178445816,0.0008199483272619545,0.0019519850611686707,0.007358807139098644,0.0002354678144911304,0.0001250000059371814
0.0025166876148432493,0.010825197212398052,0.0008074569050222635,0.0019004372879862785,0.006702468264847994,0.00019738392438739538,0.0001250000059371814
0.0021748978178948164,0.010306333191692829,0.00047901555080898106,0.0018870251951739192,0.006918070372194052,0.00019869519746862352,0.0001250000059371814
0.002337512793019414,0.011342047713696957,0.0006543497438542545,0.0018402754794806242,0.006337786093354225,0.00016271004278678447,0.0001250000059371814
0.0022722482681274414,0.01111180055886507,0.0006009904318489134,0.0018160241888836026,0.006293854210525751,0.00015461808652617037,0.0001250000059371814
0.0021896646358072758,0.009802148677408695,0.0005364235839806497,0.0018063789466395974,0.0063995798118412495,0.00016154005425050855,0.0001250000059371814
0.0021870469208806753,0.010176476091146469,0.0005501207197085023,0.001802145387046039,0.006424799095839262,0.00017130805645138025,0.0001250000059371814
0.002621108666062355,0.011735526844859123,0.0009837117977440357,0.0018307935679331422,0.006886763963848352,0.00020026489801239222,0.0001250000059371814
0.0025475863367319107,0.012042881920933723,0.0009270550217479467,0.0018271062290295959,0.007181267719715834,0.00021195635781623423,0.0001250000059371814
0.002099744975566864,0.010198713280260563,0.0004900283529423177,0.0018564442871138453,0.007941924035549164,0.0002565076283644885,0.0001250000059371814
0.0021316499914973974,0.010734772309660912,0.0005360149079933763,0.0018301861127838492,0.007476526312530041,0.00024132612452376634,0.0001250000059371814
0.0020854442846029997,0.010250946506857872,0.0005016294890083373,0.0017789858393371105,0.006871290039271116,0.00020360974303912371,0.0001250000059371814
0.0026545433793216944,0.01274681743234396,0.0010837314184755087,0.0017937644151970744,0.007425772491842508,0.00022703695867676288,0.0001250000059371814
0.0022632619366049767,0.011598918586969376,0.0007005174411460757,0.0017148172482848167,0.005997309461236,0.00015532836550846696,6.25000029685907e-05
0.0020310005638748407,0.010159761644899845,0.00047575810458511114,0.0017103037098422647,0.005831584334373474,0.00015919029829092324,6.25000029685907e-05
0.002075017197057605,0.010477745905518532,0.0005280182231217623,0.0017024785047397017,0.005912546068429947,0.00015968078514561057,6.25000029685907e-05
0.0019396092975512147,0.00953768752515316,0.0004003947542514652,0.0017076729563996196,0.006377561017870903,0.00017173886590171605,6.25000029685907e-05
0.0019182533724233508,0.00937292817980051,0.00038600043626502156,0.001695308368653059,0.0063712443225085735,0.00016786862397566438,6.25000029685907e-05
0.002225463278591633,0.010041146539151669,0.0007012054556980729,0.0017162080621346831,0.0067268372513353825,0.0001953330502146855,6.25000029685907e-05
0.002180437557399273,0.010837788693606853,0.0006630460848100483,0.0017030293820425868,0.006670704577118158,0.0001905156095745042,6.25000029685907e-05
0.002063242020085454,0.010339557193219662,0.000552551937289536,0.0016866257647052407,0.00647156173363328,0.00017952379130292684,6.25000029685907e-05
0.0021672178991138935,0.011059832759201527,0.0006645931862294674,0.0016703306464478374,0.006514587439596653,0.00017044009291566908,6.25000029685907e-05
0.0019603234250098467,0.009313946589827538,0.0004646213783416897,0.0016608696896582842,0.006510780658572912,0.00016986845002975315,6.25000029685907e-05
0.0019514629384502769,0.00983352493494749,0.00046479489537887275,0.001647358643822372,0.006205674260854721,0.00016448851965833455,6.25000029685907e-05
0.0020702448673546314,0.010852455161511898,0.0005906966398470104,0.0016557290218770504,0.0063520497642457485,0.00017991762433666736,6.25000029685907e-05
0.0019747477490454912,0.010044313035905361,0.0005039118113927543,0.0016532185254618526,0.006631783209741116,0.00018825713777914643,6.25000029685907e-05
0.0019262394635006785,0.00970473326742649,0.00046492027468048036,0.0016535833710804582,0.006787098478525877,0.00019607746799010783,6.25000029685907e-05
0.0019085799576714635,0.009758040308952332,0.00045606057392433286,0.001660637673921883,0.007322564255446196,0.00021346117136999965,6.25000029685907e-05
0.0019449573010206223,0.009574497118592262,0.0005001399549655616,0.0016348925419151783,0.007000376470386982,0.00019196960784029216,3.125000148429535e-05
0.0018842004938051105,0.009822864085435867,0.0004425771767273545,0.001633328152820468,0.007123482879251242,0.00019321827858220786,3.125000148429535e-05
0.002279960783198476,0.01104363240301609,0.0008416680502705276,0.0016300948336720467,0.006956936791539192,0.000193385683814995,3.125000148429535e-05
0.001899526221677661,0.009747746400535107,0.00046431575901806355,0.0016507202526554465,0.0073122684843838215,0.00021759740775451064,3.125000148429535e-05
0.0019478971371427178,0.01004383061081171,0.000516995380166918,0.0016351016238331795,0.007097597233951092,0.00020716334984172136,3.125000148429535e-05
0.0018579342868179083,0.009472521021962166,0.00043235483462922275,0.0016439694445580244,0.007332966197282076,0.00022140522196423262,3.125000148429535e-05
0.001853946945630014,0.009366263635456562,0.00043371578794904053,0.001649028155952692,0.007609314285218716,0.00023163903097156435,3.125000148429535e-05
0.001880997559055686,0.009321045130491257,0.00046497289440594614,0.00162090256344527,0.00725384708493948,0.00020673616381827742,3.125000148429535e-05
0.001866827835328877,0.009500894695520401,0.00045164552284404635,0.0016120197251439095,0.007108848541975021,0.00019914115546271205,3.125000148429535e-05
0.0020086190197616816,0.01064788643270731,0.0005976255051791668,0.0015958570875227451,0.006985080428421497,0.0001865962112788111,3.125000148429535e-05
0.001888724509626627,0.009642047807574272,0.00048076591338030994,0.0015887728659436107,0.006864600814878941,0.00018198123143520206,1.5625000742147677e-05
